comment,sentiment
看了几个视频 照本念经的感觉 味同嚼蜡 实在看不下去了,0
有点不理解为什么这种课会有一万人报名。差到没朋友无非也就是个这了。,0
没老师我怎么学 有老师我都学不会，没老师我学nm，我花钱看视频能上清华的话 ，我花钱去本二干嘛,0
我真的学到了很多知识】,0
念PPT，呵呵。,0
课程内容丰富，讲解详细,0
太烂了纯粹就是念PPT，国家精品怎么评上的,0
还没更新？？！！,0
感觉讲的不是很听得懂我们自己老师讲的就很容易听懂，感觉听不懂的原因是因为他们讲的很跳跃，有些知识根本没有讲过他们自己清楚但是就拿来讲，还是我们自己的老师知道我们知道什么不知道什么,0
讲得不知所云,0
不喜欢。。。。。,0
更新太慢了，10天15分钟,0
"课程非常好，老师讲解的也十分到位。
与我们学校老师的课程相得益彰，互为替补。",1
非常棒！非常有用，课程讲解简洁易懂，适合刚接触会计学的学生,1
"讲解深入浅出，对于非会计专业学生很有帮助。
如果可以适当增加每节课的时长就更好了。",1
好！刷题超方便，就是感觉有些地方声音有一点小，不太方便在嘈杂环境看。,1
能循序渐进地认识人力资源这个职业的前世今生，对了解这个职业感觉很有帮助。,1
课程导师组的导师为课程做了非常细致的准备，也让我对本科期间学过的内容加深了认识，收获很大,1
"课后题制定有些不是十分严谨，课程授课内容相对比较简单，没有针对现实热点问题进行实际理论运用分析。
",1
"我认为课程很不错
",1
课程深入浅出，清晰明了的讲解了金融工程的相关知识。老师们都特别用心，很有水平。,1
课程例子鲜明，老师讲的也十分简单易懂,1
老师们上课诙谐有趣，善于用凝练的语言将复杂难于理解的过程公式清晰、明确的表达出来。讲课内容紧凑、丰富，并附有大量例题和练习题，十分有利于同学们在较短时间内掌握课堂内容。,1
王辉老师课程由浅至深循序渐进，概念剖析明朗，无论是需要对金工知识进行复习的同学还是想涉及金工领域的新手都颇有助益！,1
课程内容详实丰富，深入浅出，既适合金工基础不足的同学开拓眼界，也适合对金工知识有遗忘的同学复习巩固,1
课程内容比较充实，各方面都会涉及到，同时呢，跟之前老师讲课的切入点不一样，会讲一些生活中类比的例子，能够更好地理解，很新颖。另外老师讲课方式挺好玩的，反正我听着挺有意思的，我会一直跟着学下去，哈哈，谢谢王老师,1
这门课程干货满满，制作精良，是全面了解金融工程的最好的公开课,1
我觉得王老师讲的很细致。课程设置上，也没有单纯把金融工程概论当作“期权期货及其衍生品”来讲，张弛有度，系统全面！,1
作为跨专业的学生，自己在金融衍生品及其投资策略方面的知识比较欠缺，完全靠自己看书打的基础也并不是很扎实。通过这门课的学习，自己能明显感觉到对金工的知识框架体系有了很深刻的认识和理解，老师们的讲解很能切入到自己的认知薄弱点，也能很好地让自己把各个模块串起来对比学习和理解，非常幸运自己有这个机会学习这门课程，也非常感谢老师们的辛苦付出，谢谢！,1
内容全面，讲解清晰，五星好评,1
优秀的教学团队！,1
告诉了很多关于金融的基础知识,1
课程内容完整，老师讲解的也很清楚。但感觉还是必须必须和课本结合，因为好多的概念的理解还是需要结合课本的理论描述，MOOC上只是提供一个整体的框架。,1
内容丰富，讲课认真，赞～,1
教学深入浅出，非常值得学习！,1
每一章节后的文档拓展非常好！！！内容非常的详实！,1
五星好评！！！,1
授课方式可以满足个性化需求，体验很棒！,1
特别好啊特别好,1
建议在测试后，能有《错题汇总》功能，是自己能够很有效地了解自己的知识盲区。,1
上金融法学作为辅助科目来看的，很有帮助，老师说的很多东西一开始听着很无聊而且也不知道再说的内容是什么，但是看了课程以后对于一些基础性的有所了解后，听起课来也容易了一些，而且课前的课件也很有帮助。不知道是不是单纯是我电脑的原因，有时候看到一半没有继续观看，再次打开看到一半的视频就看不了需要重新退出再点进。,1
可以巩固知识，很棒,1
视频超棒的就是课件内容略少了点~,1
通过课程学习，收获很大，对金融学的知识有了更加深刻的认知,1
内容深入浅出，配合实例讲解清晰，1.25倍速播放节奏正好。,1
慕课上的会计学课程种类繁多，但作为一个面向非会计专业学生的课程来说，课程通俗易懂、没有过多冗杂知识的堆砌，能很好地帮助零基础学生提升自我。非常奈斯，很棒，希望老师们能继续做出更好的课程来！,1
老师讲得很好，逻辑清晰，通俗易懂,1
超五星评价，老师用精炼语言解惑。,1
为了解etf期权，搜到了宋老师的课，宋老师讲课深入浅出，生动有趣，,1
本科完全没接触过金融的小白 研究生上了宋老师的课 课堂上听的有点吃力 期末啦 慕课两倍速发现真的都把知识串起来了 很多课堂上没听懂的都差不多理解了 虽然bsm推导那里还是一知半解 但真的收获了非常多之前没学过的东西 比如概率空间 可测空间 σ代数 之前听都没听过 现在已经有勇气去查百度了 继续努力 感恩宋老师！ ,1
这门课程用的是John C.Hull 的大黄本，和学校课程教材一致，不同于其他mooc可能仅仅是浅层次的介绍性课程，这门课老师真的是把基本思想原理知识点推导全部深入地讲明白了！！！我太激动了！！简直拯救我！！之前自己看书的话其实有些吃力，但学过mooc之后就是很自然地被老师带着吧知识慢慢理解然后串联起来了。真的超级超级超级感谢授课教师，也希望今后能有更多这样优质的课程！！！,1
"深度非常够, mooc 上大部分都太浅了",1
宋老师讲的真好，很有风险管理天赋,1
很不错的课，就是无法使用云平台比较可惜,1
谢谢老师的课程。虽然有很多听不懂。还是耐心的看完了。需要再再看书补充才行。,1
老师讲的太棒了，学习到了很多金融衍生品的基础知识。谢谢老师和课程团队的辛勤付出！,1
这个课程给了非会计专业的我们极大的帮助，老师们讲得非常透彻！特别赞，要一直学下去哦⊙?⊙！,1
非常实用而且贴近生活实际的课程，无论是否是经管专业的同学，我觉得学习这门课程都大有裨益。课堂形象生动，更多用实际案例引入，因此理解起来比较容易；内容前后框架紧凑，很容易建立起自己的理解，希望大家能够更多地参与进入我们的学习！,1
之前我比较排斥网课，但是这次的慕课会计学让我有不一样的感受。视频设计很用心，知识点和逻辑都非常清晰，ppt和随堂测也都很全面及时，还有师生的讨论互动，不仅学习材料很充足，而且老师们也非常优秀。希望自己可以在这门课上学到更多知识！,1
这个可以学一下,1
这门面向非会计专业同学的课程采用了生动灵活的方式让我们每个人都能够较为容易地理解，又快又好地掌握会计学的基本知识，非常喜欢这门课程，希望大家一起来参加呀！,1
课程采取线上授课但精心准备的内容完全掩盖了线上的枯燥无味，章节之间的衔接连贯，课程体系间相互联系可以让我们边复习已经学过的知识边拓展新知识。从会计学科来看非会计学专业学生入门很艰难尤其理解会计和数学在记账上的差异但该课程中穿插老师们对会计学科的基本逻辑内核理解，将会计和数学的差异梳理清晰。从课程中穿插的小话剧等翻转课堂形式的拓展我们可以看出来，老师们真的很用心在准备这一门课。这些拓展形式丰富了我们对会计的理解，也加深了我们对会计要素会计等式等的解。非常感谢各位老师，老师们准备课程辛苦了。,1
整体课程安排合理，内容讲解清晰明了，形式丰富新颖，可以让非会计专业的学生抓住核心要点，更好的进行会计知识的学习。,1
课程讲解很容易懂啊，结合实际而且要点明确，感觉特别适合没啥基础的我们，形式也特别丰富，加深印象,1
老师的讲解详尽易懂很适合非专业学生学习会计,1
很好，理论联系实际。感谢老师们,1
见过比较少的精心准备的课程了,1
初学会计有很大的启蒙作用！讲的虽少，和其他地方授课形式侧重理解不同，老师介绍知识点的同时，自己可以思考，主动学习者必备课程！,1
讲课比较 生动，就是课后 练习的设置和课程的关联度还有待加强。,1
老师讲的通俗易懂~~~深入浅出的解释了很多问题，受益匪浅，以后有机会还听老师们的课~,1
喜欢这门课程~ 课程设计很有趣，学起来很有动力，推荐给零基础的朋友！,1
课程设置非常精心，充分考虑到非会计专业学生的实际情况，对于非会计专业学生进行会计知识的学习是很好的课程，收获很多,1
真心很喜欢这样简单易懂的讲述，而且老师们的讲述十分的生动形象，方便我们的理解，精心准备的课程，不是会计学专业的我也很喜欢,1
本次课程可以很快带领非会计专业学生对会计学入门，无论是对于跨考会计专业研究生的同学还是有兴趣学习会计学知识的非会计专业同学来说都很有裨益，老师们都很专业，课程内容也引人入胜，尤其喜欢王淑芳老师、赵雪媛老师和李哲老师~,1
宋斌老师讲得超级好，喜欢喜欢！也期待宋老师出些其他的课~,1
老师的课太棒了，结合实际，深入浅出，收获良多，感谢老师一个学期的辛苦讲授！,1
老师讲课认真,1
课程安排合理，老师高屋建瓴！,1
老师讲课非常认真仔细，通过一系列的课后作业可以使自己的知识真正消化，从课程中有了很大的收获。,1
对非金融专业的我来说非常受用，是理解金融最基础的知识框架，能够促进思路清晰地看待财经事件。,1
辛苦老师们的精彩讲解！,1
老师讲课非常细致，课程内容例子很有趣。给老师点赞！,1
好滴很啊啊啊啊,1
老师们讲的都很清楚 将复杂的问题简单化，收获颇多,1
获得了很好的启发及自我认识,1
理论好高深呀,1
老师长得真好看，说话声音真不戳,1
课程非常有趣，通过学习这门课，收获良多。,1
课程能启发思考，能够用较短的时间让同学们把握最核心的思想，老师的讲述也非常生动！,1
内容差不多都讲到了，就是讲得不够生动形象，让人记不住。,1
课程内容很丰富，案例也比较通俗易懂,1
老师们讲课很生动，简要，讲授过程中运用了较多的案例帮助学生理解分析，组织课程讨论等多种形式，体验感nice！,1
学习方便，让普通人也能享受优质学习资源，谢谢慕课，谢谢中央财经大学的讲师们的辛勤付出，谢谢！,1
宋老师这门课讲得非常好，回答问题非常及时，关键是将非常复杂的数学知识讲得非常易懂。受益匪浅。,1
宋老师讲课很清楚呀！最喜欢的地方是可以很好的结合市场，增长实操知识！,1
老师上课讲解的内容超级详细，很有用的一门课,1
我爱老师！！老师我爱你！您真的好棒！,1
宋老师讲课真的太赞了。课下跟着慕课学习，感觉超棒,1
逻辑清晰，生动有趣，干货满满，强烈推荐?(?????????)?,1
第一次近距离看到老师，哈哈,1
老师讲的很清楚，有条理，总结性高,1
老師講的很好,1
学习过程非常有趣,1
老师讲课逻辑很清晰，而且非常有趣，本来很有难度的课程不知不觉就跟了下来，五星五星(*?︶?*).?.:*?。课程还是很有用很干货的，也推荐大家来学习。,1
推荐该们课程，零基础会计入门，掌握快而且课程里老师授课精神面貌非常好，同时能启发性思考，易引起我的学习兴趣。喜欢这门课,1
老师的讲解浅显易懂，课后习题难易度适中，而且都是重点内容，对于不是会计学专业的人来说，比较容易接受,1
课程做的真好，非会计专业的学生，上了第一节课就喜欢上了,1
入门学习，不求甚解,1
老师讲的很有条理，课件也很吸引人,1
很开心能够学这一课程，这个课程采用图文实例，生动形象，更能好好的知道其来由。,1
课程内容贴近生活，可以作为初学者的入门功课，深入浅出。,1
课程很实用 讲解得很清晰 例子举得恰当,1
明白不少理论知识,1
对于一个非会计专业的学习者而言，这种距离的方式授课非常好。,1
宋斌老师讲的真的太好了，深入浅出，带我们遨游衍生品世界，收获很大。,1
课件可否别弄的稍微单个一些呢，四个一起比较不方便看,1
"挺好的，能讨论和联系习题。
业余的也能听懂",1
感觉不错，案例引导，场景触动，感性到理性，特殊到一般，移步换景，深入浅出，分合结合，自成一体,1
浅显易懂，丰富多彩,1
讲的非常通俗，易于理解，还有举例,1
感谢互联网、感谢这种普惠教育模式，让我们在今天不必再顶风冒雨甚至饿着肚子骑车去参加晚上的现场学习班！,1
"课程建设是系统工程，与时俱进，不断创新！
疫情期间，大家共同努力!",1
老师授课条理清晰、重点突出、深入浅出，语言生动凝练、讲课内容紧凑、丰富。每小节都附有与视频课程完整配套的课件，课件详略得当，清晰明了，在很大程度上提升了学习的效率，便于预习与复习。并且每章结束后都有“本章测试题”，每章测试题均有五次机会，且每套测试题均不完全相同，而且设有截止时间，因此，使我能够及时有效地巩固当时所学的内容。最重要的是，在“老师答疑区”，总能得到老师及时和详细地解答，因此，更加激励自己积极地思考以及勇于提出自己不懂的问题；在“综合讨论区”和“课堂交流区”，总能和同学们有效地进行互动，不仅结识了志同道合的小伙伴，提升了学习的积极性，而且使我在较短的时间内完整准确地掌握了该课程的知识。因此，非常感谢教授《互联网金融概论》课程的所有老师。老师们的敏锐思维、生动授课以及耐心讲解使我接受了一次又一次互联网金融知识的洗礼，听完收获颇深！置身其中，耳濡目染，我不仅了解了互联网金融市场的范围、特征与效应、约束因素、资源配置的途径与障碍、发展与趋势，接触到了新兴的区块链技术等，而且懂得运用所学的知识去发现和理解现实中的互联网金融现象。因此，在这里向教授该课程的所有老师致以衷心的谢意！,1
很好，我是一个理科生，能够学习金融知识课程，很难得。,1
这门课兼顾了新兴互联网金融的前瞻性与传统金融学的专业性，作为一门概论类课程非常棒。测试题也能帮助课后回顾课程重点。PPT很条理，概览、细节、总结很清晰。在互联网金融蓬勃发展的当下，有这样一门概论课程，很棒！,1
 课程讲解深入浅出，每一章节介绍的都很详细，在课程讨论区老师们很负责的答疑解惑，同时课程的考核方式也很合理，每一章节都有本章测评，及时地检验学习成果。本次课程学习收获满满，期待下一次课程的学习。,1
中M上第一门互联网金融，内容总体上不错，课堂交流区没有讨论题最后总分还是砍掉了讨论项和测验合二为一了，比有些课程处理的好，不过几处瑕疵——没有优秀档（相信不少人会是看到评分标准后打消了测验刷高分的念头），关于负外部性的多选题感觉和微经有出入，还有课程团队以后真应该注意课件的文件名问题，八九十个PPT下载后都要重命名简直吐血……,1
课件做得很好，案例贯穿教学，易懂,1
很棒的课程，零基础者也能跟上老师们的讲课速度！,1
很喜欢宋老师的教学风格，真的受益匪浅，很多之前不明白的，都听懂了！最近随着宋老师的课程看了一些期权的书，不得不说，老师讲的是其中最清楚，最深入的！,1
很好.老师很认真,1
内容翔实，收获颇丰,1
内容丰富，简洁明了～,1
非常喜欢这门课的内容，因为在生活中，有人的地方一定有心理学因素，金融行业也不例外，这门课让我认清楚了自己很多决策的产生过程,1
非常好，特别是视频后会附有一些专家学者的研究论文名称，可以课后去看,1
"很好，老师很用心

",1
老师尽职尽责，课程内容丰富,1
视频内容质量非常高，老师讲的很精彩,1
老师的引导性和针对性很强，并且有许多扩展资料学习，辛苦老师了~,1
讲的很有扩逻辑，引人入胜。,1
授课新颖，形式多样,1
老师讲得好，浅显易懂，很有意思，推荐大家参加！,1
宋老师讲的非常清楚，授课严谨，让学生知其所以然，非常棒的老师！,1
老师讲的生动形象，激发学习动力，强烈好评~,1
感觉讲的挺好的,1
深入浅出，相当不错，点个赞。,1
老师太厉害了。,1
老师讲的很好很精彩,1
听宋老师的课有种想回炉再造的冲动！,1
作为衍生品的启蒙课程，第二次再温习，给我更深的体会，前期的疑惑经过课程的重复豁然开朗，思考是可以越来越深邃的。,1
很好，只是内容干活质量太高,1
讲的透彻易懂，点赞,1
讲的挺好的，专业，有趣。,1
一直以来对于期权交易策略和定价的内容不是很熟悉，宋老师通过很多实例让我能够对于复杂和深奥的理论有了比较系统和清晰地认识，非常喜欢宋老师幽默风趣的授课风格，没有距离感！从课程当中不仅收获了知识，也收获了对于好大学的理解，更增加了对于金融衍生品市场的认识，非常感谢宋老师的指导！,1
"讲的很生动。学一些先修课程再学会更好。
小小的建议，白板笔可以换个墨量足一些的，可以再清晰些，前面有些课程写的看不太清。",1
老师启发式的导入，把理论通俗化的讲解，学习起来更加轻松,1
"课程真的棒
",1
最喜欢的课程之一,1
非常专业，老师很敬业。拍摄场景是真是央财课堂，非常赞,1
听了第一章后就觉得特别好，老师的讲授清晰明了，小动画串联也很生动有趣，非常适合我这个非会计专业的学生入门学习！老师们辛苦了！,1
很棒！以前有学习过其他的会计课程，但都是需要一定的会计基础才能学懂。这个课以按离为引导，逐步深入，特别适合0基础的。,1
对于一个初学者来说，课程由浅入深，概念清晰易懂，视频教学看起来很轻松。,1
很好的课程，就是考完试没有解析很难过,1
我们学校的老师就是优秀,1
"老师讲得好。
",1
内容丰富，老师水平高。,1
挺好的，学到了很多知识。谢谢老师。改变了我的人生。,1
关于再贴现利率部分有错误，再贴现率提高是收紧货币政策，不是放松，第八周货币市场,1
讲得很好，很透彻，很喜欢！,1
课程视频不能下载吗？,1
老师讲得很清楚，配套练习也不错，还有互动讨论区，老师都及时对问题和疑惑进行了解答，对会计学的学习有很大的帮助。,1
老师讲解的很清晰，课程内容编排也很合理。,1
老师备课的内容很丰富,1
能从各位老师的课堂上学习到之前没有接触过得知识，非常快乐，尤其对我这种希望能多学习一点的人,1
老师讲解很详细，并且穿插了很多同学对问题的深入讨论。特别棒。唯一的建议：希望可以多提供一些文档资料，方便阅读。可以参考 浙江工商大学 的 投资与理财 课程中的资料方面。其他方面都很完美。,1
增加课程的中统计信息更新及时性很重要,1
老师很优雅，博学,1
非常好，通过学习知道了金融市场的基本工具和基本名词术语，相信在以后会给理财投资活动提供强有力的基础。,1
想问下听第一次开课的同学，能否借用帐号，因为要19考研准备面试，需要短期恶补，可有偿，多谢,1
我觉得黄瑜琴老师讲得非常好，学到了很多知识，而且是跟传统的经济学不一样的观点，很受启发，谢谢老师！,1
该课结构安排合理，内容生动有趣，不枯燥，老师讲解通俗易懂，语言简介清晰。这样的课值得学习，感谢老师们的辛勤付出！,1
讲的挺有趣且浅显滴，语速1.5刚好哈哈哈,1
老师们都很辛苦，PPT和案例都很清晰，课堂后的讨论大家也很热情。上完课就觉得学习这门课之前是必须要有一点点的基础的。我算是初学者吧，对心理学和金融学都有兴趣想。比如像认知偏差之前是有接触过的，也学过财务管理。还有，可以为每一课加上字幕呀。,1
老师准备非常充分，尊敬！,1
与许多理论、知识和经验不符，行为金融学开启了一扇未知的大门，谢谢老师们的精彩讲授！,1
老师讲的很棒，推荐！,1
老师在授课过程中结合大量案例，深入浅出，特别适合零基础学生学习，强烈推荐！,1
可能是对金融学感兴趣吧，感觉老师讲的很好，谢谢,1
课件内容丰富详实，且形式多样，对进一步学习金融学有很大帮助。,1
感到十分充实，谢谢老师们辛勤的工作！,1
尤其是课后还有师生讨论环节，非常贴近现实需求，接地气~答疑解惑收获很多,1
课程内容丰富讲解详细，好评！,1
"很有帮助，让我对于金融有了一个整体的框架，为以后的学习打下基础
",1
老师很好啊啊啊,1
课件很全，讲的也很好,1
一直希望了解金融学，听了一下，感觉讲的也很好。,1
金融学的小白，听老师深入浅出的讲解，获益良多。,1
老师非常专业、认真,1
课程讲授重点突出，是非会计专业学生学习《会计学》的不错选择！,1
非常好，内容全面，与时俱进,1
"老师讲的仔细
",1
非常充实有用的课程!,1
课程兼顾了趣味和知识，非常适合学习～,1
老师课讲的特别好，思路清晰，引用简单的例子说明有利于理解，还有一些全面的拓展资料，非常适合非会计专业的同学学习。只要坚持学习，一定会有很大收获。,1
课程很好，如果能够提供电子版教材，那就更棒了。,1
老师们精心制作的慕课给线下学习作了很好的铺垫。作为非会计专业学生，先看一看视频再去学习书本，条理会更加清晰；而且每一课都有配套的练习，非常有帮助。,1
教学内容深入浅出，非常棒,1
深入浅出，非常不错,1
课程内容很赞，对非会计专业的学生很友好，零基础易上手，老师解答疑问也很及时，必须给好评,1
对于学习非常有帮助！,1
老师讲课内容清晰，采用的方式有趣生动，能够很好的吸引我们的注意力，并且便于理解。在答疑解问方面，老师能够及时、耐心地回复。谢谢老师，老师辛苦了！,1
老师讲得非常认真和专业，值得好好学习！,1
很好呀，谢谢各位老师，辛苦了,1
内容很有用，感谢老师。,1
老师讲的让我受益匪浅。,1
课程内容十分具体,1
把会计学讲得生动活泼，浅显易懂，很喜欢这个课程,1
易懂，讲解清晰,1
很棒，课程设计很齐全，老师也很负责,1
十分适合应用,1
每一堂的讲解都很有体系和特点，确实是按照课程介绍里通过动画，问题答案，案例的来教学的,1
视频做的特别有意思  易学习,1
老师们讲课非常详细，而且讲解形式新颖、有意思，大家都很愿意看，感谢慕课，感谢老师们，收益匪浅,1
中央财经大学的会计学超级棒！赵老师讲得很细而且很耐心，即使是非会计学的学生也能听得懂，学得会！,1
很喜欢，深入浅出,1
利用空闲时间学习，想学什么学什么，无需按时打卡，自由自在，轻松,1
很棒。提供的拓展阅读也长知识。也都是身边的例子。,1
老师们都非常专业！让我这个非会计专业的学生对会计都有了不小的兴趣呢！,1
老师们讲得非常棒，感觉通过看这门课我的会计学入门了，会坚持学习的。,1
"超棒，尤其是老师对各章节的串联和整体把握上。
",1
挺有趣，挺好的！,1
课程知识架构很全面，极大地帮助到我的工作，十分感谢,1
学到了很多知识，增加了社会的理解。,1
不错的课程，学习了很多基础知识，给老师点赞！,1
知识点讲解清楚，结合实际介绍理论的应用，,1
从整体上展示了 金融学的大概，以及这个学科的脉络，,1
受益匪浅，打好金融底子,1
学习还是蛮累的。,1
此课程是我学习金融学的入门课程，让我对金融学了解了许多，也让我对金融学有了大框架,1
"我作为非会计专业的学生，选修会计时好多东西都没学明白。通过别人推荐来看的这门课，老师讲解知识点真的好清楚啊，听完第一节就觉得自己后面还会接着听，希望能把之前没学好的补一补
(? ??_??)?",1
很好，内容很理解，老师讲的很细致,1
真好真棒真不错,1
讲解清楚、举例形象,1
纯是为了学习而来的，感觉还不错，但还是感觉有些书本化，离实际有些距离，其中对成长股定义有问题，没有体现成长性，只体现垃圾股特性了,1
讲解的很清楚，很有条理。,1
老师认真负责，深入浅出的讲解让我学到了很实用的知识,1
课程内容安排科学，老师讲解条理清楚，简洁明了。自己需要一定的经济学基础做准备就更好了。,1
老师讲得很好，课程设置合理，我学到了很多知识,1
"老师特别棒，教的通俗易懂

",1
宋老师这门《期货与期权》课程是一门精品课程，和其他慕课不一样的是，这门课程制作是在2016跟随中财学生的课堂同步录制的。有深度，要求高，每一个小节和单元都是精华。宋老师本人水平也很高，我非常羡慕中财学子。,1
感谢大家对课程的热爱和肯定。由于慕课的受众面很大，学员们背景差异极大。有的学生会觉得课程太难，有的学生觉得技术性细节还可以更加深入。有的学生只想学习衍生品实盘交易。有的学生或许是为了考证而来，为了升学而来。惟愿大家都可以从课程中汲取自己想要的内容。更愿通过课程大家感受学习新知识和新技能的快乐。生活不易，但还是需要笑对人生。祝大家在这个魔幻的2020年平安健康！,1
由于工作中有涉及有幸参加了这门课程的学习，一方面深入了解了衍生品专业知识，另一方面也巩固了英语学习。虽然可能没有余力一直学习到最后，不过还是深深感谢MOOC平台、感谢央财的老师们及所有课程团队成员的辛勤付出~鞠躬~~~,1
通过学习以前不懂的知识得以融会贯通。,1
讲解清楚，语速适宜。,1
"第一遍在MOOC上看的，感觉听陌生， 后来再b站上面找的“盗版”看了一边，有了弹幕果然食用更美味！ 然后发现 宋老师也开了b站，还特意关注留言，也得到了回复！哈哈太棒了！！
 我觉得 如果mooc 可以开弹幕功能也挺好的。首先我认为，在学习视频中真正发弹幕的人很少， 不会影响感官。此外，理由如下：
1、弹幕让学习者之间有个一个相互交流的方式， 不仅联系了观众，还联系了当下的时事政文，比如现在Libor起伏很大， 美股暴跌....
2、同时，b站中总会有精彩的弹幕对课件内容实时评论，解释，解读，让学习者有一个更好的交流。
3、弹幕能不断刷新学习者的注意力。 网络学习最难的一点是什么，就是长时间保持注意力集中，但是弹幕是一个很不错的方式。
当然，凡是都有双面性，弹幕能否实现，还需MOOC多方面考虑。

最后， 我要吐个槽！倍速看视频总是卡！！总是卡！！总是卡！！ 希望后台工程师解决下这个问题，谢谢",1
生动形象，需要一定基础,1
宋老师太幽默了，哈哈哈哈哈，其实建议这个课比较适合已经学过投资学，对衍生品市场有些基础认知的同学们，不太适合金融小白，但是老师授课蛮好的，很生动，例子也很有趣，会给一些市场上的事例，很棒的！！,1
"老师讲的很有趣,很专业",1
简单易懂，课程生动有趣~,1
我是从宋老师的课程一步一步了解衍生品相关知识，感谢宋老师,1
正准备考期货从业资格证，宋老师讲得特别好，深入浅出，通俗易懂。,1
玩了半年股指期权，还是想系统学习一下。老师讲的很生动，不错,1
喜欢这个课 PPT都是英文的 然后老师讲的中文 中英文交替 很容易理解,1
"期待很久了
",1
多多提高视频质量，细致讲解。谢谢，我会一直关注。,1
想继续听下去,1
老师巨赞，特别是加入了自己的一些经验，并且形成逻辑体系，受益匪浅！！,1
值得学习！尤其老师渊博的知识、幽默的谈吐给枯燥的理论学习带来一股清风，谢谢教授。,1
老师讲解十分细致，内容详实，与课上所学内容互相补充，能加深我对金融工程相关知识点的理解与记忆，有些课上没太懂的问题反复看视频可以有助于理解。走心推荐！！！,1
通过学习这门课程，对金融工程的整体框架有了更为清晰的了解，同时也注意到许多平时学习容易忽略的细节。各位老师讲解的非常详细生动，对所提出的问题能够及时给予解答。,1
课程内容很多很好,1
金融工程概论和线下课堂紧密结合，老师讲授生动形象，深入迁出地向我们传授了金融工程概论的相关知识内容，使我们受益匪浅。,1
老师内容很全面，若实际操作可操作性也强。,1
学到了很多知识，很有用，老师辛苦了,1
"和课堂内容互补，很有帮助? ?)?*??
课后习题量比较大，题目质量也不错(??????)?
就是总不小心错过测验(╥_╥)
课程还是hin好der（?????)",1
老师讲解的内容简单易懂，课后练习全面便于查漏补缺，对预习有很大帮助,1
会计课程内容基础但丰富，生动的例子将理论与实践充分结合起来，方便了学生的理解。随堂测验和定期的单元测验也能够及时检查我们是否理解了所学习的内容。但同时我也希望：对于随堂测验的习题，尤其是后半部分涉及到数字与计算的，老师在给出正确答案的同时，能够给出具体的解析。这样能够省去学生不必要的提问，提高大家的学习效率。同时，希望网络课程与考核的进度安排更贴合学生实际上课进度安排一些，曾经出现的一周集中上交三章的单元测验实在带来了极大的压力与难度。,1
我通过慕课网的学习学到了很多有关会计学的知识，巩固和预习了课本相关内容,1
做题目可以弥补在课堂上学习的不足之处，看学习视频能够把一些细节上的东西学会补充，向老师提问可以答疑解惑，我认为是非常好的一种学习方式。,1
"课程讲解形式很新颖，师生互动的方式使知识印象更加深刻，理解更加充分。
有了讲课文稿，视频中没有理解的部分也可以在观看结束后利用文稿继续消化理解，满足了多样化的需求。
老师对学生提出的问题解答快速及时，课后联系和章节测验题目难度适中，很好地巩固了课上所学。给课程点赞！",1
"老师讲解的很细致，收获很多
很值得上的会计课！",1
谢谢老师们的精彩解答和授课！,1
内容详细，课堂生动，老师超级棒，建议会计小白报名学习！！！,1
很好，希望老师多讲一些案例，分享一些方案等资料包。,1
内容有趣，详实，老师讲的非常好！,1
慕课可以很好让学生先在课堂前预习 在杨老师等教授的讲解下，会计这面课变得更容易理解,1
老师敬业认真，内容丰富翔实，讲解生动有趣,1
老师讲的很好，很清楚，要是对应练习再多一点题库再丰富一点，少一点走流程的考核就好了,1
我觉得这次课程挺好的。网上会计的开设与线下课程相辅相承，互相补充，丰富了会计学的内容。,1
超级棒！老师讲的灰常好~案例什么的都很用心,1
课程内容详实，很多课程都联系生活案例，让我们对会计有了更生活化的认知，对会计思维的培养有一定的好处。建议可以适当延长学习周期，以便更好的掌握知识。,1
课程内容丰富，老师讲的也很细致。例子生动形象，动画很有趣。就是每章单元测试的时间限制有点短，每次看课程都有些赶。,1
我觉得课上老师讲的加上用慕课课程再看一遍复习或者提前预习都很有用，且视频上老师讲得也很详细很好，对我们学习有帮助！,1
慕课的截止时间有点早了，与我即使到考试的最后一刻也愿意认真学习的心有一些差池。,1
老师们的讲解都很到位，其中也有很多的案例辅助理解，作为一个概论性课程已经非常清楚易懂了。视频质量虽然有些瑕疵，但在ppt的制作包括音效都很好。希望可以再辅助一些更理论性的介绍。,1
中央财经大学的课质量果然就是高 从课件的制作、内容的安排、老师的讲述等方面看来都很优秀 适合有一定金融学基础的同学学习 就算没有 也可以跟着老师一步一步地学 一定能够有所收获！,1
身为中财的学生，十分幸运可以参加这次开展的会计学课程。老师们讲的都十分认真且仔细，配合书本的学习，使得我对于会计学有了初步的了解与掌握，十分感谢老师们的认真讲解！,1
首先网课的形式就比较灵活自由，可以随时依据自己的时间进行学习，而且可以采用自己喜欢的方式，慕课教学运用视频与PPT结合的方法，对自主学习更加有帮助，与日常上课不一样的是，它讲解了一些课外的知识，在学习书本的同时还增加了学习其他知识的能力，作为打好基础同时拓展知识的学习，是一个很好的选择。,1
课程讲的很简单，但内容很精深。深入浅出，老师讲的非常精彩。,1
让我这个人力资源理论的小白，联系自己的工作环境与自身遇到的问题更加易于理解。很不错。,1
能看到如此精彩的授课，很棒！,1
我喜欢，好，非常好,1
讲的很好，别人家的大学,1
