comment,sentiment
我是来听课的，不是来看老师的，老师的镜头太多了，严重影响我看题了,0
"屏幕不要一直切换老师,我学数学又不是看老师长啥子样子",0
做题的时候没有图,0
差评，我月考都挂了！,0
這個攝影師有毛病吧，切来切去真的很煩ヽ(‘⌒′メ)ノ,0
"概率论部分听得有点收获,数理统计部分真让人失望!假设检验的基本思想应该是小概率原理,",0
呵呵呵呵呵呵,0
不过就是应付形式，不知道开课的意义,0
可不可以少切换老师的镜头，尽可能多的放ppt的内容，老师又不板书，要是板书的话放老师就算了，总是放老师，不放ppt怎么结合ppt理解老师的话呢,0
不知所云，真的讲的很差。这真的是浙大的数学老师？,0
那个学生讲的太差,0
我懵逼了…看完了的不能看第二次？？直接就跳转下一个视频了,0
进度不会动,0
dsddddd,0
非常好，一星好评,0
视频无法播放，不知道为什么,0
真的不怎么样,0
，看了后台又不更新！祝你早点倒闭。,0
垃圾平台，看完视频没记录，还疼吗得来回刷,0
我很快乐谢谢,0
"非常实用啊
",0
以前写的文件很不规范，通过学习知道了各种公文的正确书写格式，课程简洁明了，通俗易懂，值得一学,0
内容陈旧，方法呆板，教改这么多年，那么多教法，居然还有这样的课程？违反学习规律，让人无法忍受。,0
务实，实用，通俗,0
垃圾，只知道读,0
照本宣科，与优达学城差距明显。,0
测验还有题库，真有你的,0
讨厌上网课,0
最终考试成绩有问题，答对了所有题目只得分32分,0
老师讲解简易懂,0
根本就是在读PPT，感觉老师也不知道什么回事。,0
很清晰，很明白,0
讲得很好，学到了很多知识。,0
为啥不是全日语,0
卡，真的有点卡,0
我觉得测试内容很多都没有学过，没有办法做啊,0
棒！强烈推荐,0
用一句话来形容吧——没有金刚钻，别揽瓷器活。这位老师的英语真的是非常惊悚，讲真，与其这样，还不如用中文讲。,0
无比辣鸡，照着PPT念,0
很多基本的概念都没有介绍清楚，就照着PPT念,0
非常好！矿叔潇洒自如，挥笔如就，胸中藏有数学百万兵。,0
第二个老师讲的太不清楚,0
"讲的真的不好，建议多思考思考怎么讲才能让讲解更清晰，让受众更能理解。有经验和
没经验的老师的差别就在于：有经验的老师讲的，如果你不会了，觉得就是自己的问题。没经验的老师讲的，如果你不会了，就觉得是老师的问题",0
"讲的太快了
",0
"上课内容讲不清楚
",0
有些案例根本没讲就跳过了,0
语速太快，没有以前嵩天老师发福前的课程讲得清晰了，现在的好像在读课件，不分析代码了。,0
后面真的跟不上了，听不懂，感觉不像零基础啊,0
第五章讲的模糊不清,0
"你们这些课程里面的程序都没法运行呀！！而且这跟们不是零基础的
",0
讲的有点快，细节的地方讲的不清楚，比如一些函数的参数等等，感觉就是照着文本念下来，不是讲解。,0
讲的不深入,0
礼鑫就会念PPT，这是怎么进入北理工的，需要深思。,0
礼欣老师您只会读ppt么,0
课程名字非常吸引人，但是内容非常差强人意，算法与原理部分都是草草了事，连算法原理的参考资料都没有十分具体的给出，看完之后感觉十分的浪费时间。初学者看不懂，非初学者不需要，个人认为，仅适合懂得算法但是不会用python实现的人观看。,0
"这个女的感觉就是个混子，只会读ppt，讲了等于没讲，这个课实在太差了，可惜了不能0星
",0
老师念ppt 讲的不明白！,0
礼欣讲师除了念PPT以外什么都不会，差,0
讲的没有嵩老师好,0
讲的特别好，反复学习,0
我真是服了礼欣 不会讲课照本宣科就算了 PPT也做得晦涩 画树程序中那么多没有介绍过的表达式就那么生生的摆在那里 还拽英文解释 我很差我很笨行了吧 ,0
推出这样的课，好意思吗？,0
看名字很兴奋，听完很失望,0
"原来这门课程是人工智能机器人教的吗,好厉害!读ppt和真人没有任何区别,我大天朝真是太厉害啦",0
非常好，非常感谢老师,0
太差劲吼吼吼,0
有杂音很难受,0
好枯燥，喜欢嵩天老师,0
DASIGOUZHU,0
这练习题都没有答案的呀,0
讲的太不细致了，对小白很不友好,0
差评，内容错误,0
第四周的课没有，等了一个多月了，什么时候能上传上去。,0
虎头蛇尾的一门课，只讲了几节就没有然后了。。。很无语,0
课程结束没有证书。,0
讲解不细致,0
非常喜欢嵩天老师的课，从python程序设计开始到现在，感到嵩天老师真牛！！！,0
www老师我还在学然后突然就关闭了,0
"差评
111111",0
"学了这么久,不错",0
不完整，只有前面一点点内容，后面一大部分都没有。,0
学完内容后，也闲下动手写了代码，但是课程的时间显示才学了一般，很让人困扰,0
证书好贵啊,0
难。APP老是不稳定,0
mooc太菜了，为什么看过一遍的视频不能看第二遍，点开就显示看完自动跳过，真的很不舒服,0
不错，值得反复看。,0
很好啊啊啊,0
累累累累累,0
拜托加字幕，很难吗？？差评,0
课程时间太长了,0
课程是好，但互评真的脑瘫,0
。。，。。。,0
讲的不清楚,0
一个星期的课程也太多了吧，讲的我头晕眼花，后面已经听不懂了。,0
。。。。。,0
不能互评作业？,0
和课堂上讲的一样,0
不贴合实战,0
好差啊，机械的念词,0
就是感觉有点差。，题目听不懂。,0
课件内容很不全面，如果此前没有MATLAB基础做测验就会因为某些内容在课件中找不到而无从下手；直接放PPT的录屏过于照本宣科，部分代码过时；测验或存在一些问题，时不时有运行结果和选项不符的情况出现……学习了一段时间发现给人的体验很不好。,0
有了一些初步了解，还要深入学习其他课程,0
内容的系统性和丰富程度比较差,0
不好。。。。。,0
请老师打开课程,0
这标题就没有任何引导作用，每一讲讲什么只有这个大学的学生知道，麻烦你们就不要浪费公共资源和其他学子的学习时间了,0
有点不行，视频时不时的卡住需要刷新再观看，极其影响学习体验,0
传说中的PPT老师,0
视频是以前录制的，讨论区回答问题是助教，每次回答基本多是一大串的代码，没有明确回答,0
是从python语言程序设计那门课过来的，这门课说实话有点失望。感觉就是把ppt读了一遍。虽然可以理解这几个包的使用方法是需要多练习多实践，所以没办法展开太多。但是还是希望还是可以改变一下授课的形式。不管怎样还是要谢谢老师的贡献。非常感谢。,0
细节有很多错误，纯念ppt，还念的不流畅,0
我表示我只听了轮系概述这一课，但是我觉得老师都没有仔细分析，好像主要就是在照着PPT念课。,0
框架不够齐全,0
"为什么课程显示有18课时，我却只学了5个课时，就没有了呢？？？？求教！！！
",0
，，，，，，,0
有点多，章节测试时间短,0
完全按照课程内容安排学习完成了的，但是发帖提问没有人回复！,0
"国家精品课程？？？怎么评上的？？？
除了第一个男老师讲得稍微生动外，其余两个女老师就是读课件。强烈不推荐，不怕浪费时间就来选这门课。
估计给五分的不是脑子坏掉了就是北理工的托。",0
讲的时候，具体降到哪应该有实时的下划线说明一下，就照着一张图片随便讲，比翁恺、陈越他们差远了,0
"课程不能讲究循序渐进，看得出来被删减了很多，不知道为什么要删减内容，就是为了让课程时间更少？对于学生，更少的课程时间换来的是课下自己的更多倍时间的学习，得不偿失,两个女老师读课件读的很好，读课件给5分！",0
听实话吗？真的不咋样,0
讲得真的很一般。,0
这可真不错,0
收获个der,0
不能自动播放下一个,0
太快了把。,0
写着8周，上四周就没了,0
毫无必要的课程，浪费时间,0
感觉有些细节没讲，也没讲到面向对象部分的知识，有点失望。净讲一下函数的使用，不讲更多的语法，感觉很鸡肋，因为这些常见库和函数的使用方法看看手册就懂了，实在没必要讲,0
学生的额外负担,0
"讲解很清楚，详细，易懂
",0
垃圾垃圾垃圾,0
太难了，学不会，作业多,0
作业太多，讨论题过难,0
课程设计的得新颖独特，录制质量不高，声音不清晰。老师可能很厉害，但是讲述水平一般。,0
就这样吧哈哈,0
为什么不能回看,0
学习容易上瘾，不学习就觉得不自在，总觉得缺点什么？,0
不行没有PDF,0
Python123有很多bug,0
娃哈哈，爽歪歪,0
作业多的很,0
为以后继续学习爬虫做好基础,0
烦 很烦 超级烦,0
不能看，太差,0
"卡
。。。。",0
学习到了基础知识，之后的实践中还是要不断学习,0
"非常nice
",0
"垃圾课程 差
",0
老师讲解的很细致了,0
不能看看过的嘛，这也太垃圾了吧,0
学到了很多，对自己很有帮助·,0
经常出现所有作业做了不能显示自己已经完成该项,0
4wrfw,0
scrapy约等于没讲,0
老师讲得很好呀！学管理的思维模式有些不一样,0
坚持、坚持。坚持,0
现在理解这些还有难度。,0
学习微观经济学，启发了对经济现象进行分析和判断，指导我们的经济实践。,0
好好好好好,0
讲不出所以然，照本宣科的读概念，讲得太浅了，没任何实用性,0
不是强制要求谁搞啊,0
"麻烦要死    xxx
",0
"垃圾东西，还问我如何
",0
"案例引入很生动，让我明白了很多书本上没有的知识。

",0
入门级教程非常好,0
"听课效果很好
",0
不会举一反三，太难了,0
特别好哦，,0
辣鸡，和这个软件一样辣鸡,0
"感觉还可以
",0
好，有想法,0
拒绝666,0
完美啊，，，，,0
。。。。。。,0
废话很多，太啰嗦了，每张都要把这张要学什么，你能学到什么先讲一遍，画大饼，看了这么久，这么简单的小编程一直在绕着圈子讲，没有重点,0
讲的真的不咋滴，感觉就是在念ppt   武汉大学教授就这水平？,0
PPT老师，晦涩难懂,0
说实话讲的真的不知道怎么评上国家精品的，完全没有任何思考性和深哪怕一点点的解释在里面，推荐看北大的电磁场,0
还行一般 主要是网课作业太多 截止时间不合理 造成很多麻烦 建议整改,0
完全在照着ppt念，可能这个老师学术水平很高但我觉得她不适合上网课，听了以后完全没能形成概念,0
很棒！虽然有些有点难，不过慢慢来，会好的！,0
完全念PPT，不适合没有基础的学,0
讲的太浅显,0
咿呀咿呀呦嘤嘤嘤,0
为什么我看了视频却不显示我看了几个课时呢？,0
"学到了很多东西
",0
这老师对上课是不是有什么误会 在自己和桌面来回切换 使得关键信息得不到突出,0
课时和学习时间与真实操作时间不符，不能及时更新学习时间,0
我只能说他在读课本，读肖前版的马克思主义哲学原理，丝毫不差，课本我自己会看，需要的是讲解引领学生理解而不是自说自话,0
照本宣科，国家精品课的要求下线低的超出想象。,0
感觉念书成分比较多,0
这不就是在念知识点,0
6bu666,0
怎么下载不了,0
我的天啊！大学教授讲课都这么生硬的嘛？感觉像是念课本的机器，哎。,0
1.11E+28,0
网页经常无法完整加载，刷新也没用。非常影响学习效率,0
"课程太多积极
",0
哲学还是有点难懂啊,0
虚拟实验做都不能做,0
1.11E+22,0
"课程太多了
",0
"very good
",0
22223,0
有点难，有些听不懂，作业和测试题不太会，但是讲的都很详细,0
最后的scrapy 讲的也太仓促了吧,0
课程不错，就是不尽兴。想学更多东西，教程有点短了。,0
烂，烂，烂，烂，烂,0
没动静了，同上一次的课程一样一样！！！,0
对于三毛的解读很深刻，很全面，受益匪浅！,0
打不开课，看不了,0
真的四很垃圾,0
"感觉老师的备课非常敷衍,对于python只有皮毛的介绍而没有深入的讲解,甚至基本的代码都不介绍",0
通过学受益匪浅,0
后面卡在80学时不动了,0
no╮(￣⊿￣)╭,0
烦又累 没用,0
一颗百姓心,0
......,0
......,0
"没有更新，讲的是旧教材的内容。
只有一个讨论。
作业成绩不公布。
证书没有消息。
纯粹是这个学校上下沆瀣一气搞出来的自欺欺人掩耳盗铃的东西。中国大学MOOC的理念是“好的大学没有围墙”，这门课程的理念是“自己的人能混就混，外面的人一概不理”。外校同学千万不要选。",0
差评，这课我实在是,0
摆拍太明显，念台词就没意思了,0
好课啊好课,0
不好，刷课没记录,0
总体很好，就是第一节的作业感觉有点难，第一次的时候一下子就没有信心进行下去了。,0
每天地铁上用手机听课，空闲时间练习一下，收获很多，感谢嵩老师的讲解，谢谢,0
系统太垃圾,0
烦的一批啊,0
为什么没有学习记录？,0
无法理解这门国家精品课程，是我打开方式不对吗？内容空泛不讲实质内容，去python123看发现又要收费？？？第一次在慕课遇到这种情况。,0
课程的一切作业提交时间和操作都很令人失望，完全没有提醒之类的。,0
呵呵呵呵呵呵,0
真是太好了,0
"超级棒好评
",0
思想控制课，无意义洗脑,0
"好评！ 
回复五次
一次一星",0
复读机而已,0
老卡，还经常加载失呗，真不咋地,0
原地爆炸，谢谢,0
挺好的 很棒,0
？？？？？？？？？？？？？？绪论后面的课呢,0
"还没时间到，可显示已过期，找客服也按时解决不了了，又错过了成绩，上次一不小心错过了时间，这次错过了成绩，不开心，，
既然有时间限制，为什么没有提醒功，，，",0
我居然不能同伴互评，导致没有了查作业的快感，而且不能自评，感觉真的是很难受，希望多加两个服务器，来维护系统，,0
学习不给我计时长我忍了，作业你还不让我交？我招你惹你了？,0
好好好好好,0
老师没说要刷这个是不是,0
题都满分，总分只有80,0
太难了都不会,0
多的不说……,0
作业互评这种东西真的是认真的吗？？,0
1.11E+20,0
"全是套路
没得实际意义",0
很好，通过学习，对计算更多的了解机有了,0
csb吧你,0
过于死板僵硬,0
净化了思想，丰富了知识,0
无无无无无,0
讲解精细而生动,0
清晰准确明了,0
奴役人的工具罢了,0
真是个伞兵,0
内容不够具体,0
内容丰富，很值得学习。,0
meiyoupingjia,0
我来就是听你念课本的？,0
看的想闭上眼睛,0
"差劲贼差劲

",0
不知道为什么课件老是打不开，很气愤,0
"lj
ljlj",0
FDSGFDSGHDFHGSH,0
老师讲的很清楚,0
老师讲的特别的好,0
111111,0
"照本宣科，表演太重
",0
。。。。。。,0
受到了很多启发,0
"。。。。。。
",0
恶心。。。,0
chishi,0
收到的城市,0
呵呵呵呵呵呵呵,0
"lajiwanyi
",0
期末考试出现BUG做完了题目无法提交，重新上线发现考试已经不让考了。考试没有断点续存，期末出分MOOC考试只有8分，什么垃圾？,0
体验及其差,0
lajibaole,0
"差，太差了
",0
垃圾课程真垃圾,0
6666666,0
互评时间怎么不说清楚，前面四章和后边分开,0
感觉没有收获,0
老师同学们讲的还行，但课程不清晰，内容有待改进。,0
0一般般吧也就,0
。。。。。,0
非常失望，令人绝望。课程太多，太复杂，看了也看不懂,0
测验没做到，,0
垃圾，作业设置不合理，赶着去做作业，还是赶着去投胎啊,0
期末考试没有提醒,0
"棒棒的
棒棒的",0
给分不准确,0
无奈无无无,0
"垃圾垃圾垃圾
",0
。。。。。。,0
211111,0
...个呼不出工程,0
互动性不强，太假了,0
不好不好不好,0
缺少必要的提醒，截止时间也不会通过短信发到手机。,0
lei !!!!!!!!!!!!!!1111w为什么给我清零了！！！！差评！！！！！,0
low的一批,0
856346534,0
guna你可拉倒吧,0
11111,0
学到了很多，但是课时太紧，完全比学的快，我们还没有学到了，单元测试就已经结束了,0
这个网站真的不行,0
"
不行太垃圾了
",0
非常好非常好,0
···························,0
PPT打不开,0
老师讲的很好,0
期末考试考到一半题目显示不出来了,0
还是线下课好。,0
参加课程都好几个月了，题目也做好几套了，做下一章题目提交说我没参加学习，我以为过段时间就好了，还是不行,0
这软件真的很一般,0
内容太多，,0
真好真好真好,0
eeeeeeee,0
课讲的倒是不错，但是夹带私货太恶心了,0
学习到很多,0
非常不喜欢。,0
深入浅出，循序渐进，讲解到位，举例丰富,0
垃圾。看不了,0
内容有点无趣,0
确实还可以,0
自我感觉不是很好,0
这个课程非常好,0
照着念有意思？,0
。。。。。,0
希望作业提交前两天可以给提示,0
lajrj,0
哎不太喜欢,0
懂得了更多，也明白了许多。,0
emmmm,0
233333,0
"好多发音都错。
xian冼星海，读成xi星海",0
hhhhhhh,0
"一般吧不会
",0
不给及时长，作业交不上去,0
。。。。。,0
fdhhhhh,0
依据上课内容无法完成作业,0
找些学生来演学生，显得很假。那些学生说的话明明老师自己来说一点问题都没有。演得还很声音，让人起尴尬症。,0
作业互评实际执行情况不能达到期望目标，浪费学生时间,0
垃圾，一直截止,0
"确实有点失望

",0
还可以，但是这个软件对我们外国留学生上网课视频太卡了，容易得刷新。不方便。,0
这个老师上课就是念课件，没有一点解释。严重怀疑是态度或是否为本人。,0
一点也不好啊,0
"学生和死鱼脸一样，明显有剧本
",0
太差了，什么鬼,0
过于死板！,0
这平台太差劲了，学生自己不能看到自己的分数，作业发布也不告诉学生,0
11111,0
本人很认真的在学习,0
太啰嗦了，一个东西简单的东西，没学过的人一听也能懂得，也要花好久好久的时间介绍。浪费时间了有点，看的困,0
"没有任何消息提醒。。
",0
一旦退出后台就下不了课件了,0
感觉一般般,0
如果只有线上课程你还顶得住。,0
垃圾，，，，，,0
hhhhhh,0
卡卡卡卡卡卡卡卡死了,0
没有线下好。,0
测验无法提交，显示系统异常,0
对宏观经济学有了更系统的学习，文教授讲授非常系统清楚,0
垃圾垃圾失望,0
"好没意思啊
",0
老师不在状态，讲课断断续续,0
不止有点，，，,0
没有想象中好,0
卡顿和闪退,0
测试完了还显示没有测试,0
s都挺好，效果而可以,0
非常棒以至于我一星好评,0
慕名来观看这门课，确实对于新手学Python很有帮助，老师讲的很详细！,0
让我对思修和法律有了更深刻的了解,0
课程让人很失望，很难让人觉得这是国家精品课程的水品。课程的最终目的是让更多的人学会课程所教授的东西。但是导论和第一章的大部分让人很失望，学到这里让我失去学下去的想法，因为根本感觉学到的不全面、不清晰，弄不清楚你要讲的到底是什么，所以这种课程和制作的学校老师，感觉水平不是很高。这样也能评上国家精品课程，让我不免觉得这个精品课程的评选是否有猫腻，评选标准是否有问题。,0
"对这门课大感失望，理由如下：
（1）照本宣科的本本主义。与其说是在讲课，不如说是在读教材，根本没有把马克思主义同社会实践相结合。
（2）对文本的理解是片面的、形而上学的。诸多地方的个人阐述都陷入主观唯心主义，对马克思主义的精粹断章取义，最多只是形式上的马克思主义。举一个例子，就绪论课中马克思的思想转变的阐述，就带有强烈的个人色彩，稍微对马克思的历史有所考证的学者都能轻而易举发现各种谬误。
（3）与马克思主义基本原理这门课的开设目的相背离。马克思主义是一门博大精深的学科，但是本课程的课后习题过于教条，与高中的应试教育不谋而合，在学习过程中除了教材上的知识点外一无所获，简直是焚琴煮鹤、暴殄天物，拿着糟粕不放，只会导致精华的白白流失。
（4）最初三个章节的讲座式的学习方式不利于这门课的学习。把我们想要问的问题都问了出来，并且潜在地将听众的思维引导到这些问题上来，就没有了自主思考，对于马克思主义哲学的学习会起到反面的作用。
（5）不可否认，一些章节的阐述生动且精彩，但更多的章节却枯燥乏味。
总体来说，这门课与心中的预期有很大的差距，希望主讲能够认识到这些问题。",0
"很遗憾，不是很好
",0
听到第二章实在听不下去了，不知道老师是在背书还是在读PPT，要是背的我还挺服气的，这么多东西能一口气毫无感情的背出来，厉害厉害！！！！！！,0
收获很大，学到了许多可以提升自己的道德修养的知识,0
很好，很不错,0
作业老是错过 编不清晰,0
课程时间太短,0
很好，我喜欢,0
"lj 真的lj
",0
特别墨迹啰嗦，找不到重点在哪里，把精力都用在做ppt和视频上了，真正的内容总是一笔带过，不知道那些打高评分的人是真的学会了？,0
建议校园网免流量，不然凭什么强制上网课,0
不解释，谢谢,0
照着ppt念，没有收获，给人感觉没有诚意,0
，，，，，，,0
"一般般吧。
",0
讲的很好，但是后台不给我保存,0
讲的细致用心,0
照本宣科罢了,0
"为什么不能打0分呢
",0
画质不清晰,0
很没有意义,0
有点状态不好,0
五星好评哦(′-ω-`)思想教育课很新颖，一点也不无聊(>ω<)我好喜欢哦,0
我觉得还可以吧,0
"体验很差。
",0
"可以可以可以
",0
6.67E+12,0
念书谁不会啊？？,0
还可以，比学校老师讲的好,0
真的巨你妈垃圾，课程本来全看了一遍，计时就是只给我记了一半，也不知道咋想的这个软件，其实我一颗星都不想给,0
生硬，假，让人感觉不是在听人讲课，而是照本宣科,0
XXXXXXXXXXX,0
"鸡肋课程，全是背台词
",0
.。。。。,0
挺好的，老师讲的很棒。,0
"没有课上学习有劲头
",0
无聊】【】【】】【】,0
很好，我学会了很多,0
课程进度更新较慢！,0
。。。。。,0
12138,0
为什么不提醒学习进度，我家老是断网，看不了我也没有办法呀！！！,0
课程这也太多了吧,0
u1s1很繁琐很恶心,0
前面讲的很好，后面讲的不细，乱七八糟的，小白根本听不懂他说什么,0
作业太多太杂,0
"平台的记录让我很失望
",0
....................,0
"感觉网站有时特别卡，进不去
",0
"只可意会，不可言传
",0
作业时间太紧了，漏交了好几次，还要互评,0
不快乐啊啊啊啊啊,0
垃圾课，看也看不懂,0
东西少了点,0
真是个神奇软件呢,0
。。。。。,0
 一般般吧。,0
觉得非常好。,0
"我tmd啥都截止了才被通知需要上这个课，结果这个课还只计测试的分，我服了
",0
很好的课程,0
受益匪浅，获益良多,0
"
。。。。。。",0
。。。。。,0
测验的时间太不明显了。。。。。。,0
学习进度一直不更新 开发员在干嘛,0
测验~作业错过了,0
无无无无无,0
挺好的，是个好用的学习工具，五星好评分期给,0
可以学到很多知识,0
网课加油，武汉加油,0
课程从未发布公告，考试时间不合理,0
。。。。。。。。。,0
讲课深入浅出,0
" 学到很多知识
 ",0
烂烂烂烂烂,0
很好用，又有用的软件了,0
么么么么么么么木木木木木木木,0
软件不好用，卡,0
上个课一会一卡一会一卡 能不能把网络优化一下 同样的时间我去看别的视频网站都不卡，就中国大学mooc上网课卡，什么鬼啊。网页版也卡 手机端也卡 让不让好好上课啊，上一回就转圈卡顿了，倒是优化一下网络啊,0
卡顿 PPT都导不出来,0
垃圾MOOC，影响我学习,0
手机做题提交没记录，互评不了,0
好卡啊啊啊,0
剩下分期付款,0
很有意思，能很好地勾起兴趣,0
不是一般的卡,0
啊啊啊啊啊啊啊,0
"无法打开自学PPT
客服不回复",0
我觉得课程开放时间设置不合理，导致很多错过，而,0
视频教授老师讲解清晰清楚，提问适当合理,0
辣鸡，破事多,0
觉得不咋地,0
容易理解，学的很快，很细致,0
很好，很满意,0
"不错！！！！！！！
很好！！！！！！！
谢谢",0
"
网课效果不好",0
为什么每次都来不及做就到截止时间了！！！！！,0
作业一发出来就超出提交时间,0
限时交测试太难受了，而且经常两个单元时间就差两天，一忘就是几个单元,0
没有ppt,0
增加学生压力，效率低下,0
怎么不更新了呢？,0
非常不错！,0
排序杂乱 项目众多但效果不好 容易错过DDL,0
天天要评价,0
我太难了，题都刷不出来,0
受益匪浅，喜欢。,0
评价有什么用,0
看了视频不加学时 为什么！！！,0
辣鸡辣鸡软件,0
截止时间一过没有办法改,0
"比起实际教学差很多
",0
三本就三本,0
哈哈哈哈哈哈哈,0
没有太大帮助,0
作业也太多了吧,0
很好，很优秀,0
"我觉得一般

",0
oooopoop,0
"有点失望阿
",0
呵呵，自己心里没点数吗,0
"没什么收获
",0
uyugygufrtdyuihi,0
非常棒，我感觉受益良多,0
......,0
呵呵呵呵呵呵,0
麻烦好好麻烦,0
没啥感觉呀,0
课挺好，作业不行,0
最后的一个测试时间不符合规律啊.....突然比以前提前了一天，很恼火,0
讲课非常好   测验和作业时间安排非常差   ,0
作业和测试没有提醒，容易遗忘,0
"为什么不自己出一个呢
",0
怎么说呢，感觉后面的题没怎么讲到,0
作业分布凌乱,0
 PPT看不了,0
为何说一个月后发放纸质版证书，目前两个月过去了为何还未发放呢？,0
满意五星，一次一星，五次付清。,0
这个软件实在是太好了，既能提高知识又能考验我们，好app,0
"不太行啊啊
",0
辣鸡政治课,0
一般般的感受,0
gungungun,0
没有现场讲解好,0
没有课件和文字资料,0
这个app有bug，我开始不喜欢这个app了！,0
haikeyi,0
错过了一次作业提交,0
第七章一个没错，结果分别是24和23.5？？人都要气炸，还是算了吧,0
得不到测试通知,0
了解历史了解自己之前不知道的事情以史为镜可以知兴替,0
五星好评分期,0
感觉很麻烦,0
qqqewe,0
考试安排十分不合理,0
十分繁琐复杂,0
不方便！！！,0
程序根本就运行不了,0
学到了不少,0
课件打不开,0
哈哈啊哈啊啊,0
检查过网络是正常的，但是始终不能播放,0
.......,0
有点单调了,0
感觉还不错！,0
不行哦还。,0
"
有点小失望",0
菜一点也不好用q,0
看过没有记录,0
感觉不怎么样,0
学习后学习时间没有变长,0
"0
.32",0
"还行
就是自己总跑神
",0
这个软件嘛！真烧钱,0
特别好，效果强,0
垃圾。很垃圾,0
真的好，嗯嗯嗯,0
5555555555,0
LAJIKE,0
"咋说呢 竟无话可说
",0
不喜欢网课,0
课件无法播放,0
令人失望透顶的平台,0
作业提交时间不准！,0
还没开始看就说结束了,0
有些PPT下都下不起，真的糟糕透了！,0
网络太卡了，总是卡退,0
至少输入5个字,0
非常失望，学习完后学习时长不刷新，只能去问老师，反复刷，非常耽误时间！而且有截止日期的测验之前已经做过了，而且确实当时有分数，课时截止日期过了只有又显示我并没做？？？？？？？,0
。。。。。。,0
更新，后台,0
还行。。。,0
"我不认为把视频做成课本朗读的课程是一门好课程。
严肃的书面表达应当存在于正式严肃的讲演讲话场合，而不是面向广大学生的日常授课实践。
武大以师生问答的结构组织课程，创新初衷是好的，但过分僵化刻板的内容表达让我们很遗憾地只能用“新瓶装旧酒”来评价。",0
感觉就是在念书  和毛概书上写的一样   要是能解释解释就好了,0
过于形式主义,0
没啥用没啥用没啥用没啥用没啥用没啥用没啥用没啥用,0
我是来听背书的吗,0
照书念的，跟教材一字不差,0
授课时间不合理，考试周发布学习内容，根本无法合理学习。且任务繁重，难以完成。,0
课堂组织形式新颖，但是在实际中不实用。都是大班授课，不可能只有三个学生。,0
不好，真心觉得,0
照着书内容念,0
系统紊乱了还是什么，之前做过的有的都被删了,0
教条主义 刻板,0
呵呵哒呵呵,0
首先，以问答的形式进行授课比较新颖。但双方之间的互动并不自然，给人一种不舒适感，还不容易形成完整的上课思路。其次，老师照本宣科，内容僵化，导致学生上课积极性，参与度不高。总体来说对这节网课是很失望的，收获并不是很大。,0
老师可以结合实例生动说明内涵,0
能不能不要每次已更新  进度就加不上  垃圾,0
感受颇多，对这门课程产生了极大的兴趣,0
这门课的课件安排不合理，为什么一会是前八章一会是后八章？很容易不小心就把作业和测验给漏过去了，而且网站也没有什么作业提醒啥的，所以非常容易漏掉某些作业。,0
课程和学校的不符合，最后几次作业题都没有答上系统就截止了,0
..............,0
经常出故障，影响学习体验,0
照本宣科，简直在念课本,0
内容死板就别说了，这个分数给的好迷，什么都按要求做了，测试还有考试都接近满分，最后总分72，我不太明白哪扣了这么多分。,0
太假了，念书谁不会啊，真就是一个字不差呗,0
好hanpi，考试的时间都不一致，也不提醒，你们怎么搞的，真的shabi，结果成绩低得一批。,0
qfsfdsf ,0
没有人文的交流，没有文华的精髓，麻木的学习,0
小姐姐很好看，爱了,0
ioouoroi4ehg,0
nubuknk,0
哈哈哈哈哈哈哈,0
凑个字数，来个一星,0
.....,0
总是完成后又显示未完成,0
不怎么好，都是照抄书上的内容，没有自己的东西，还不如自己看书理解。。。。。,0
好个锤子我做了测验给我搞没了,0
不智能推送测试消息，差评,0
/////////////,0
死板念书 ,0
12345,0
好好好好好,0
ujiqishiwang,0
好很好非常好,0
课程评分环节学生乱给分，上课也比较枯燥乏味，念稿子。,0
认认真真看完视频，就是不计入时长，下次再看还是显示未完成，我很佩服。,0
都不给我及格,0
呵呵呵呵呵呵,0
水，很水，挺水的,0
为什么不能打0分啊,0
该看的都看完了，测试也做了分也很高，搞不懂为什么给这么点儿分数,0
LJLJLJ,0
"piece of shit
",0
非常失望，异常难受,0
太难了，跟不上,0
课挺好 学习平台太差,0
1231648,0
。。。。。,0
经常卡顿，视频看完没点数出来,0
bug太多,0
一分都不想给，这软件真的很垃圾，bug很多，有时候键盘还用不了，恶心。,0
我只能到十四章，咋办，唉,0
差评。。。。,0
绪论和第一章的测验时间为什么一样？？？,0
作业考核保存提交不了,0
测试提交不了，,0
测试提交不了  懵了,0
您母亲生您的时候羊水破了生出您这样的唐氏综合脑瘫患儿吗？课件内容根本找不到测验的内容上的什么鸡儿课做题去哪里找答案？完事做完了还不给正确答案我把您母亲关起来怎么知道正确答案？有新型冠状病毒肺炎就早点去医院就诊没病早点去医院看看您母亲生儿育女用的生殖器官腐化成什么好看的样子吧策划！就这？就你？还能出题做课件？给您五星好评花呗分期来了,0
。，，，，，,0
觉得讨论环节有点没有必要,0
！。。。。,0
已学课程进度未显示,0
老师强迫要求学习,0
虽然的烦恼,0
上什么网课！什么都学不下,0
"苏卡不列wdnmd
",0
网课上讲的知识的理论性太强，有点难懂,0
。。。。。。,0
6877798,0
这堂课采用了有问有答的授课方式，十分新颖,0
对于这个学习系统，明明学习过，却完全不记录在案，看过两次，竟然还不行。完全给人感觉极差。,0
就硬学，无趣,0
2330dg,0
知识点多且乱,0
